,topic_id,filename,header,section_text,Document,Context Entities,Question,Answer,Fact
10,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Heeft u nog vragen na het lezen van deze folder?,"Ja, je kunt contact opnemen met de diëtist.","{'entityType': 'Phone', 'value': '+31887083220'}"
11,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Met wie kan ik contact opnemen voor meer informatie?,U kunt contact opnemen met de diëtist op de afdeling diëtetiek.,"{'entityType': 'Phone', 'value': '+31887083220'}"
12,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Wat is het telefoonnummer van de diëtist?,Het telefoonnummer van de diëtist is 088 708 32 20.,"{'entityType': 'Phone', 'value': '+31887083220'}"
13,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Op welke tijden is de diëtist bereikbaar?,De diëtist is bereikbaar op werkdagen van 8.30 - 12.30 uur.,"{'entityType': 'Phone', 'value': '+31887083220'}"
14,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Wat is het e-mailadres van de diëtisten?,Het e-mailadres van de diëtisten is dietisten@zgt.nl.,"{'entityType': 'Phone', 'value': '+31887083220'}"
15,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Wat is het e-mailadres van de diëtist?,Het e-mailadres van de diëtist is dietisten@zgt.nl.,"{'entityType': 'Email', 'value': 'dietisten@zgt.nl'}"
16,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Hoe kunt u contact opnemen met de afdeling diëtetiek?,U kunt contact opnemen met de afdeling diëtetiek door te bellen naar 088 708 32 20.,"{'entityType': 'Email', 'value': 'dietisten@zgt.nl'}"
17,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Op welke dagen en tijden is de afdeling diëtetiek bereikbaar?,De afdeling diëtetiek is bereikbaar op werkdagen van 8.30 - 12.30 uur.,"{'entityType': 'Email', 'value': 'dietisten@zgt.nl'}"
18,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Wie kan uw vragen beantwoorden?,De diëtist kan uw vragen beantwoorden.,"{'entityType': 'Email', 'value': 'dietisten@zgt.nl'}"
19,55.0,Gemalen voeding,Vragen,Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,55.0: Gemalen voeding: Vragen: Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl,"[{'entityType': 'Phone', 'value': '+31887083220'}, {'entityType': 'Email', 'value': 'dietisten@zgt.nl'}, {'entityType': 'ORG', 'value': 'ZGT'}, {'entityType': 'ORG', 'value': 'zgt.nl'}]",Hoe kunt u in contact komen met de diëtist?,U kunt in contact komen met de diëtist door te bellen naar 088 708 32 20 of een e-mail te sturen naar dietisten@zgt.nl.,"{'entityType': 'Email', 'value': 'dietisten@zgt.nl'}"
20,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Wat is het emailadres van de Vereniging aangeboren heupafwijkingen?,Het emailadres van de Vereniging aangeboren heupafwijkingen is info@heupafwijkingen.nl.,"{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
21,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Welke aandoening wordt behandeld door de Vereniging aangeboren heupafwijkingen?,De Vereniging aangeboren heupafwijkingen behandelt congenitale heupdysplasie.,"{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
22,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Wat is het adres van de Vereniging aangeboren heupafwijkingen?,"Het adres van de Vereniging aangeboren heupafwijkingen is Oudstraat 2, 3404 HC IJSSELSTEIN.","{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
23,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Wat is de website van de Vereniging aangeboren heupafwijkingen?,De website van de Vereniging aangeboren heupafwijkingen is heupafwijkingen.nl.,"{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
24,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Waar kan ik informatie vinden over heupdysplasie en maxi-cosi's?,Informatie over heupdysplasie en maxi-cosi's is te vinden op maxi-cosi.nl/nl-nl/service/heupdysplasie-service.aspx.,"{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
25,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Wat is het adres van de Vereniging aangeboren heupafwijkingen?,"Het adres van de Vereniging aangeboren heupafwijkingen is Oudstraat 2, 3404 HC, IJsselstein.","{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
26,61.0,Congenitale heupdysplasie,Informatie,Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,61.0: Congenitale heupdysplasie: Informatie: Vereniging aangeboren heupafwijkingen Oudstraat 2 3404 HC IJSSELSTEIN heupafwijkingen.nl e-mail: info@heupafwijkingen.nl maxi-cosi.nl/nl-nl/service/heupdysplasie- service.aspx,"[{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}, {'entityType': 'ORG', 'value': 'Vereniging aangeboren heupafwijkingen'}, {'entityType': 'LOC', 'value': 'Oudstraat'}, {'entityType': 'LOC', 'value': 'IJSSELSTEIN'}, {'entityType': 'ORG', 'value': 'maxi-cosi.nl'}]",Wat is het e-mailadres van de Vereniging aangeboren heupafwijkingen?,Het e-mailadres van de Vereniging aangeboren heupafwijkingen is info@heupafwijkingen.nl.,"{'entityType': 'Email', 'value': 'info@heupafwijkingen.nl'}"
