filename,page number,page text
Afdeling 3 zuid (ZGT Almelo),page_0,"Title: Afdeling 3 zuid
Uw familielid is opgenomen op afdeling 3 zuid, kamernummer: ………………………………… Op deze afdeling liggen patiënten van de longartsen.

Title: Wie is verantwoordelijk voor de kamer?
Wij werken met een eerstverantwoordelijk verpleegkundige. Deze verpleegkundige is verantwoordelijk voor de patiënten op haar/zijn kamer. Op het bord tegenover de balie staat welke verpleegkundige voor welke kamer verantwoordelijk is. Ook hangt op elke kamer een bord waarop staat welke verpleegkundige verantwoordelijk is per dienst.

Title: Wie is contactpersoon voor het ziekenhuis?
Graag zien we dat er één familielid/naasten optreedt als contactpersoon. Dit contactpersoon onderhoudt de contacten met de verantwoordelijk verpleegkundige. Dit om te vermijden dat er informatie langs elkaar heen loopt. De rest van de familie/naasten kan dan informatie via de contactpersoon verkrijgen.

Title: Belangrijke informatie
Bij problemen en vragen kunt u in eerste instantie altijd bij de verpleegkundige terecht die voor de betreffende kamer verantwoordelijk is. Gelet op uw privacy geven wij geen informatie aan personen die niet genoteerd staan als contactpersoon. Een afspraak met de zaalarts kunt u via de verpleegkundige maken.

Title: Wat zijn de bezoektijden?
U mag maximaal 2 bezoekers ontvangen. Wij adviseren u echter om 1 bezoeker per keer te ontvangen. Dit voor uw eigen rust en die van uw zaalgenoten. Het is verstandig dat de familie/kennissen/andere betrokkenen onderling overleggen wie wanneer op bezoek komt. Bezoek: Maximaal 2 bezoekers per patiënt aan bed 
- Ma – Vrij 16.00 – 19.30 uur 
- Za + Zo 11.00 – 12.00 uur 16.00 – 19.30 uur

Title: Wanneer komen de artsen?
De hoofdbehandelaar is de vakgroep longartsen. De vakgroep heeft deze taak gedelegeerd aan de dienstdoende longarts, dat is de arts die kliniekdienst doet. Elke week op maandag wisselt deze kliniekdienst. Op de borden tegenover de balie en op de kamer staat de naam vermeld van de longarts die deze kliniekdienst doet.

Title: VOD (voorlopige ontslagdatum)
Op de afdeling longgeneeskunde werken we met een VOD. Dit houdt in dat de longarts/arts-assistent al direct bij opname een ontslagdatum vaststelt. Dit is een streefdatum waar we met u naar toe werken. Dagelijks wordt in de artsenvisite de VOD geëvalueerd en zo nodig aangepast, als blijkt dat ontslag nog niet haalbaar is.

Title: Wat heeft u nodig
- Uw eigen inhalatiemedicatie 
- Zeep en of douchegel 
- Shampoo 
- Kam/borstel 
- Tandenborstel 
- Tandpasta / steradent/ kukident 
- Pyjama’s/ nachthemden 
- Ochtendjas 
- Ondergoed: hemden/onderbroeken 
- Kleding: zowel bovenkleding als onderkleding 
- Schoenen/pantoffels Tevens verzoeken wij u waardevolle bezittingen zoals geld en sieraden mee te geven naar huis.

Title: Transferbureau
Indien er bij ontslag zorg nodig is in de thuissituatie of er moet een aanvraag worden gedaan voor een (tijdelijke) plek in het verpleeg- of verzorgingshuis dan wordt het transferbureau ingeschakeld. De transferverpleegkundige heeft in dat geval een gesprek met u en eventueel uw naasten en zal nadien de zorg/ toekomstvoorziening die u nodig heeft voor u regelen."
(Langdurig) gebroken vliezen,page_0,"Title: (Langdurig) gebroken vliezen
Als de vliezen gebroken zijn, bij een zwangerschapsduur van 37 tot 42 weken, kan het zijn dat de weeën nog even op zich laten wachten en de bevalling dus nog niet begint. De kans is wel groot dat u spontaan weeën krijgt binnen 24 uur. In deze folder leest u wat u kunt verwachten en wat u kunt doen wanneer uw vliezen gebroken zijn.

Title: Vruchtwater
Het vruchtwater is normaal gesproken helder/grijs-wit van kleur met witte vlokjes erin. Wanneer er bijmenging van ontlasting van de baby optreedt kan het vruchtwater groen of bruin verkleuren. Een rode verkleuring ontstaat door bijmenging van wat bloed. Het vruchtwater wordt steeds opnieuw aangemaakt, dus u kunt steeds een beetje vruchtwater blijven verliezen, nadat de vliezen zijn gebroken.

Title: De functie van het vruchtwater
Het vruchtwater maakt onder andere groei en beweging mogelijk van de baby, net zoals adembewegingen, drinken en slikken. Als de vliezen zijn gebroken, is er minder vruchtwater aanwezig.

Title: Risico’s
Het breken van de vliezen geeft een verhoogde kans op een infectie in de baarmoeder. Dit komt omdat de natuurlijke afscherming voor de buitenwereld die de vliezen aan de baarmoeder biedt, nu verbroken is.

Title: Adviezen
Zijn uw vliezen gebroken? Dan adviseren wij u, om bijvoorbeeld het risico op infectie te verkleinen, het volgende te doen: 
- Drie keer per dag rectaal uw temperatuur meten; 
- Verwissel regelmatig uw kraamverband (altijd na toiletbezoek); 
- Geen tampons gebruiken; 
- Geen geslachtsgemeenschap; 
- Ga niet zwemmen of in bad (douchen mag wel).

Title: Contact opnemen
Wij vragen u contact op te nemen als: 
- Uw temperatuur hoger dan 37,8o C is; 
- Uw vliezen breken vóór uw 37e zwangerschapsweek; 
- Uw vliezen breken wanneer u om medische reden in het ziekenhuis moet bevallen; 
- Uw vruchtwater niet helder is; 
- U zich ziek of niet lekker voelt; 
- U uw baby onvoldoende voelt bewegen; 
- Bij de laatste controle het hoofdje niet was ingedaald.

Title: Langdurig gebroken vliezen
Wij spreken van langdurig gebroken vliezen wanneer de vliezen langer dan 24 uur gebroken zijn. Dit is een reden om in het ziekenhuis te bevallen. Voor, tijdens en na de bevalling houden wij uw conditie en die van uw baby in de gaten. Binnen 24 tot 48 uur na het breken van de vliezen wordt u opgenomen op de afdeling geboorte. Daar wordt gestart met het inleiden van de bevalling. Meer informatie vindt u in de folders “Inleiding van de baring” en “Bevalling en kraambed”. Bij controle of bij opname in het ziekenhuis kunt u het volgende verwachten: 
- De indaling van de baby wordt uitwendig bepaald, soms volgt een echo; 
- Er wordt een CTG (cardiotocogram) gemaakt om de conditie van de baby en de weeën activiteit te beoordelen; 
- Vaak wordt het vruchtwaterverlies beoordeeld door onderzoek. Hierbij letten we op geur en kleur van het vruchtwater; 
- Er wordt een vaginakweek afgenomen en zo nodig wordt de urine onderzocht; 
- We meten uw temperatuur en polsslag; 
- Een inwendig onderzoek wordt in principe niet verricht, om de kans op infectie te beperken."
Bijschildklierscan preoperatief,page_0,"Title: Bijschildklierscan preoperatief
Deze procedure wordt uitgevoerd naar aanleiding van een eerder uitgevoerde bijschildklierscan waarbij een te snel functionerende bijschildklier is vastgesteld. Bij bijschildklierscan preoperatief wordt een licht radioactieve injectie één tot twee uur voor de operatie toegediend. De chirurg kan dan tijdens de operatie met behulp van een gammaprobe (een apparaatje dat een geluidsignaal afgeeft wanneer radioactiviteit gemeten wordt) de bijschildklier opsporen en verwijderen.

Title: Voorbereidingen op de procedure
Voor de procedure op de afdeling nucleaire geneeskunde is geen speciale voorbereiding noodzakelijk. Het kan echter zijn dat u voor de operatie andere instructies krijgt en dat u nuchter moet zijn. Bent u zwanger, denkt u dit te zijn, of geeft u op dit moment borstvoeding, neem dan zo snel mogelijk contact op met de afdeling nucleaire geneeskunde.

Title: Hoe gaat het in zijn werk
Op de afdeling nucleaire geneeskunde wordt u meegenomen naar een onderzoekskamer waar u een injectie met een licht radioactieve vloeistof, via een bloedvat in de arm krijgt. Na de injectie mag u terug naar de afdeling, waar u opgenomen bent. Daarna wordt u naar de operatiekamer gebracht.

Title: Bijwerkingen
De soort en de hoeveelheid straling die u bij dit onderzoek krijgt zijn niet nadelig voor u of de mensen in uw omgeving. De radioactieve vloeistof is snel weer uit uw lichaam verdwenen en u hoeft thuis geen bijzondere maatregelen te nemen. Door dit onderzoek krijgt u geen overgevoeligheidsreacties, ook niet als u overgevoelig bent voor jodium of contrastmiddelen. De rijvaardigheid wordt niet beïnvloed.

Title: Opmerkingen
Als u binnen vier weken na uw onderzoek of behandeling een vliegreis gaat maken, meld dit dan een paar dagen voor de afspraak bij de secretaresse van de afdeling nucleaire geneeskunde. Dan wordt bekeken of het noodzakelijk is om een vliegbrief mee te geven. Hiermee kunt u aantonen dat u een onderzoek of behandeling met radioactieve stoffen heeft gehad.

Title: Medische apparatuur (zoals een insulinepomp)
Gebruikt u een medisch apparaat zoals een insulinepomp of (externe) neurostimulator? Er bestaat een kleine kans dat de werking van het apparaat verstoord raakt door blootstelling aan röntgenstraling. Raadpleeg de handleiding van uw apparaat om te zien hoe u hiermee om moet gaan.

Title: Vragen
Hebt u na het lezen van deze informatie nog vragen, stel ze gerust. U kunt daarvoor bellen met de afdeling nucleaire geneeskunde, telefoonnummer 088 708 56 70. U vindt ons op routenummer 1.15, ziekenhuislocatie Hengelo.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
"Borstvorming bij mannen _ gynaecomastie, behandeld door de chirurg",page_0,"Title: Borstvorming bij mannen
Gynaecomastie Deze folder geeft u een globaal overzicht van de mogelijke oorzaken en klachten van borstvorming bij de man en de meest gebruikelijke behandelingsmogelijkheden. Het is goed u te realiseren dat bij het vaststellen van een aandoening de situatie voor iedereen weer anders kan zijn.

Title: Fysiologische borstvorming bij mannen
Gynaecomastie voelt meestal aan als een elastische zwelling van ongeveer twee á drie centimeter achter de tepel. Er zijn verschillende fasen in het leven waarin borstvorming bij de man kan ontstaan. De zwellingen zijn niet ‘abnormaal’, maar een normale reactie van de borstklier op de hormonen. Daarom noemt men dit fysiologische (normale) borstvorming. In de babyfase zwellen kleine klierschijfjes achter de tepel op. In de puberfase kunnen onder invloed van hormonen de borstklieren verder opzwellen. Dat kan bij beide borstgebieden of slechts bij één borstklier het geval zijn. Meestal is deze vergroting kortdurend en verdwijnen de zwellingen na een aantal maanden tot jaren. Vanaf middelbare leeftijd komt het ook voor dat de borstklier vergroot.

Title: Niet-fysiologische (abnormaal) borstvorming bij mannen
Wanneer borstvergroting optreedt die niet binnen de normale reactie van het lichaam valt, spreken we van niet-fysiologisch. Oorzaken van niet-fysiologische borstvorming bij mannen zijn: 
- borstvorming door vetafzetting; 
- bijwerking van bepaalde medicijnen; 
- reactie op stofwisselingsveranderingen bij lever, nier, schildklierziekte; 
- verandering in de productie van hormonen (te geringe productie door de zaadbal) of bij het slikken van hormonen; 
- hormoonproducerende gezwellen van zaadbal of luchtwegen; 
- borstkanker bij de man.

Title: Welke klachten kan borstvorming bij de man geven?
Er kunnen cosmetische bezwaren zijn. Borstvorming kan ook hinderlijk zijn, bijvoorbeeld bij het dragen van bretels of van een rugzak. Sommige mannen hebben pijnklachten door de borstkliervergroting. Maar meestal zal het ontdekken van extra borstvorming de man een gevoel van ongerustheid geven.

Title: Behandeling/onderzoek
Bij fysiologische gynaecomastie in de baby- en puberfase volstaat de arts meestal met een lichamelijk onderzoek. Wanneer er echter kans op niet-fysiologische borstvorming bestaat vindt er aanvullend onderzoek plaats: 
- er kan bloed worden afgenomen om bepaalde stoffen in het bloed te onderzoeken; 
- meestal wordt een röntgenfoto en een echo van de borstklier gemaakt; 
- ook kan de arts een punctie uit laten voeren om weefsel te verkrijgen die onder de microscoop onderzocht worden. Bij een punctie wordt met een holle naald in de zwelling geprikt en worden enkele cellen opgezogen."
Afdeling moeder en kind (neonatologie),page_1,"Title: Ontwikkelingsgerichte zorg
Ontwikkelingsgerichte zorg voor uw baby is het verminderen van prikkels en stress, het stimuleren van de ontwikkeling en het bevorderen van de band tussen kind en ouders. Bij te vroeg geboren kinderen is de hersenontwikkeling nog niet helemaal voltooid. Daarom streven wij ernaar om sommige prikkels zoveel mogelijk te voorkomen. Dit zijn bijvoorbeeld prikkels als harde geluiden, een onrustige omgeving, veel licht en verstoringen van de slaap. U bent als ouder(s) de belangrijkste en meest constante personen in het leven van uw baby. Daarom betrekken wij u zoveel mogelijk bij de zorg van uw baby. Wij begeleiden u graag om het gedrag van uw baby te leren (her)kennen, zodat de zorg zo goed mogelijk op uw baby wordt afgestemd. Wij begeleiden u in wat uw baby nodig heeft om zich zo goed mogelijk te kunnen ontwikkelen. Op deze manier maken we een zorgplan dat inspeelt op de persoonlijke behoeftes van uw baby. Om de relatie en hechting tussen u en uw baby te bevorderen, wordt het kangoeroeën oftewel buidelen aanbevolen. Hierbij legt de moeder of vader de baby bloot op haar/zijn borst. In verband met de veiligheid tijdens het huid-op-huidcontact is het belangrijk dat één van de beide ouders wakker is, ouder en baby half rechtop zitten zodat de baby goed kan ademen en dat één van de ouders aandacht voor het kind heeft. U kunt als moeder ook een doekje dat u op de blote huid gedragen hebt onder het hoofdje van uw baby leggen. Uw baby zal uw vertrouwde geur herkennen. Video Interactie Begeleiding (VIB) VIB geeft de mogelijkheid om u bewust te worden van het contact dat u en uw baby hebben. We maken video-opnamen van u en uw baby en later kijken we deze beelden samen met u terug. Dagboekje U kunt een dagboekje bijhouden. Hierin kunt u zo vaak u wilt uw ervaringen en gevoelens opschrijven. Hierbij mag u ook gebruik maken van de gegevens uit het zorgdossier. Ook kan de verpleegkundige die voor uw kind zorgt een stukje in het dagboekje schrijven.

Title: Voeding
Borstvoeding Wordt uw baby in een couveuse verpleegd? Ook dan kunt u borstvoeding geven. Als uw baby te klein of te ziek is om zelf te drinken kunt u de voeding afkolven. Wij geven dan de afgekolfde moedermelk via de sonde. Vraag naar de desbetreffende patiënten informatiefolders. De lactatiekundige begeleidt u bij het geven van borstvoeding. De lactatiekundige zal uw dossier en/of dat van uw kind inzien om vroegtijdig problemen te kunnen signaleren. Indien u hier bezwaar tegen heeft kunt u dit laten weten aan de lactatiekundige of verpleegkundige. Sondevoeding Als uw baby niet in staat is zelf uit de borst of de fles te drinken, dan geven we de voeding via een sonde. Dit is een slangetje dat via de neus rechtstreeks naar de maag gaat. Indien mogelijk leren we u het geven van de sondevoeding aan uw kind, waardoor de mogelijkheid bestaat dat uw kind eerder mee naar huis kan. Overleg met de verpleegkundige of de behandelend arts van uw kind of u en uw baby hiervoor in aanmerking komen. Flesvoeding Als uw baby uit een eigen fles drinkt, dan moet de fles dagelijks worden uitgekookt. Dit kan bij ons op de afdeling, of thuis. Vanwege de hygiënerichtlijnen zijn ouders niet toegestaan in de voedingskeuken."
"Echografie, armen _ benen (spieren & gewrichten)",page_0,"Title: Echo armen en benen
Uw behandelend medisch specialist heeft u voor een echografie onderzoek verwezen naar de afdeling radiologie (röntgen). Dit is een afdeling waar radiologen (artsen) en radiodiagnostisch laboranten met behulp van verschillende technieken afbeeldingen van het lichaam maken. Bij het maken van een echografie wordt gebruik gemaakt van geluidsgolven, met een zo hoge frequentie, dat ze voor het menselijk oor niet meer hoorbaar zijn. Nadat de echografie is gemaakt wordt deze door een radioloog beoordeeld. Vervolgens wordt de uitslag vastgelegd in een verslag.

Title: Melden
Wij verzoeken u vriendelijk om u voor het onderzoek te melden bij de balie. Wij streven ernaar het onderzoek op tijd uit te voeren.

Title: Afzeggen van het onderzoek
Mocht u om wat voor reden dan ook de afspraak niet kunnen nakomen, dan verzoeken wij u dit zo snel mogelijk te melden aan de afdeling radiologie via telefoonnummer 088 708 37 00, zodat de onderzoek tijd niet verloren gaat.

Title: Algemeen
Kleding Het is voor u en voor onze medewerkers prettig, wanneer u kleding aanheeft die u gemakkelijk aan en uit kunt trekken.

Title: Medicijnen
U kunt uw medicijnen op de gebruikelijke manier met een beetje water innemen.

Title: Verloop van het onderzoek
De echolaborant haalt u op uit de wachtruimte en neemt u mee naar de kleedkamer. Bij het maken van een echo moet u zich gedeeltelijk ontkleden. De echolaborant zegt u welke kleding u uit moet doen. Vervolgens gaat u op de onderzoekstafel liggen. De huid van het te onderzoeken gebied wordt ingesmeerd met een soort gel. Door deze gel ontstaat er een beter contact tussen de huid en de echokop. In de echokop zit een zender en een ontvanger. Op een monitor verschijnt een beeld van het te onderzoeken gebied. De echolaborant gaat met de echokop in verschillende richtingen over de huid. Dit kan soms een wat drukkend gevoel geven, maar is niet pijnlijk.

Title: Uitslag
De uitslag van het onderzoek krijgt u van de medisch specialist die het onderzoek heeft aangevraagd. Deze uitslag is ongeveer 2 à 3 werkdagen na het onderzoek bekend bij de aanvrager.

Title: Vragen
Indien u vragen heeft dan kunt u contact opnemen met de afdeling radiologie. Op werkdagen is de afdeling radiologie tussen 08.30 – 12.30 uur en van 13.00 - 16.30 uur telefonisch bereikbaar op het volgende telefoonnummer: 088 708 37 00.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt."
Coloscopie bij kinderen,page_1,"Title: Nazorg
Als het onderzoek achter de rug is, slaapt uw kind eerst uit op de uitslaapkamer (recovery) en daarna op de kinderafdeling. Daar houdt de kinderverpleegkundige uw kind nog even in de gaten. Wij letten op pijn, misselijkheid en bloedverlies uit de anus. Thuis dient u ook te letten op bloedverlies uit de anus. De (kinder)arts vertelt u zo snel mogelijk de eerste bevindingen van het onderzoek Het onderzoeken van eventueel weggenomen weefsel duurt langer. Die uitslag hoort u later, hiervoor maken we een belafspraak met u.

Title: Mogelijke complicaties
- Bloedverlies uit de anus; 
- Koorts boven 38,5ºC; 
- Pijn, ondanks gegeven pijnstillers.

Title: Vragen
Deze folder bevatalgemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend specialist. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Dit wordt altijd door uw behandeld specialist aan u kenbaar gemaakt. Heeft u na het lezen van deze folder nog vragen? Neem dan op werkdagen contact op met de verpleegafdeling kindergeneeskunde of de polikliniek kindergeneeskunde.

Title: Verpleegafdeling kindergeneeskunde
Ziekenhuislocatie Almelo Telefoonnummer 088 708 44 50

Title: Polikliniek kindergeneeskunde
Binnen kantooruren Telefoonnummer 088 708 31 20 Buiten kantooruren Indien uw vraag niet kan wachten tot de volgende werkdag. Telefoonnummer 088 708 78 78 Bronnen: Bron: Darmwereld vzw, crohnsite.be. Onder de rubriek diagnose vindt u coloscopie.

Title: Check het dossier van uw kind op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van het medisch dossier van uw kind inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij hebben klaargezet. Zie voor meer informatie de folder ‘MijnZGT machtiging voor ouders’."
"Anesthesie, jongeren (POS)",page_4,"Title: Pijnbestrijding
Na de ingreep wordt door de verpleegkundige samen met je gekeken hoeveel pijn je hebt. De verpleegkundige zorgt dat je genoeg pijnstillers krijgt. De anesthesioloog schrijft die voor. We meten de pijn met een pijnschaal. Ga je dezelfde dag naar huis? Dan krijgt je een pijnstillingsadvies mee. Je hebt meestal al een paracetamoladvies tijdens de preoperatieve screening ontvangen. Een recept voor extra pijnstillers krijg je die dag mee. Blijf je opgenomen? Dan wordt de pijnscore regelmatig herhaald. Dit is nodig om je een goede pijnbehandeling te kunnen geven. Als alles goed gaat, mag je weer naar huis. Eventueel krijg je een afspraak mee voor nacontrole. Verder ontvang je op de afdeling informatie over leefregels voor thuis en zo nodig pijnstillers.

Title: Veiligheid
ZGT ziet veiligheid als basisvereiste voor goede zorg en dienstverlening. Alle patiënten kunnen er op vertrouwen dat zij veilige en goede zorg ontvangen. In het teken van de patiëntveiligheid en om fouten te voorkomen worden een aantal zaken meerdere keren gecontroleerd. Dit gebeurt door verschillende medewerkers. Zo controleren zij onder andere je naam, geboortedatum, medicijngebruik en voor welke behandeling/operatie je komt. Door goed opgeleide anesthesiemedewerkers en anesthesiologen en het gebruik van moderne bewakingsapparatuur heeft onder anesthesie gaan weinig risico’s.

Title: Rechten en plichten
Op de website van ZGT kunt je meer lezen over rechten en plichten: zgt.nl/rechtenplichten Lees je liever op papier? Vraag hier dan gerust om.

Title: Geef uw mening over ons
Via de website van ZGT kunt je je mening geven: zgt.nl/uwmening

Title: Vragen
Mocht u nog vragen hebben na het lezen van deze folder. Neem gerust contact op met ZGT polikliniek preoperatieve screening en anesthesie. Je kan bellen op maandag t/m vrijdag van 8.30-12.00 uur en van 13.00 tot 16.30 uur via telefoonnummer 088 708 53 96. Het is handig om je vragen op te schrijven. Heb je vragen voor de opnameplanning dan kan je bellen met de afdeling opnameplanning, telefoonnummer 088 708 42 28.

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt"
Meerlingzwangerschap,page_5,"Title: Het kraambed
Als de baby’s niet te vroeg geboren zijn of een te laag geboortegewicht hebben kunt u na een vaginale bevalling van een tweeling de kraamperiode thuis doorbrengen. Geef als u kraamhulp aanvraagt aan dat u een meerling verwacht en bespreek de mogelijkheden van zo uitgebreid mogelijke kraamhulp. Bij opname van een of meer baby’s op de afdeling Neonatologie geven de meeste ouders er de voorkeur aan de kraamperiode in het ziekenhuis te blijven.

Title: Borstvoeding
Ook als u een meerling krijgt, kunt u borstvoeding geven. Bij voorkeur maakt u een afspraak met de lactatiekundige voor 30 weken zwangerschap voor tips en adviezen. Er zijn ook verschillende instanties die informatie verstrekken over het geven van borstvoeding; zij zijn achter in deze brochure opgenomen. Tevens bent u van harte welkom tijdens één van de borstvoedingsvoorlichtingsavonden in ZGT. Meer informatie hierover vind u op zgt.nl.

Title: De eerste periode thuis
De eerste periode thuis met een meerling is voor veel ouders zwaar, hoezeer zij zich ook op hun baby’s verheugd hebben en hoe gelukkig zij zich ook voelen. Meer baby’s vragen immers meer tijd en aandacht dan één. De nachtrust is vaak gestoord. Het leren kennen van de baby’s en het opbouwen van een emotionele band kost meer tijd dan bij één baby. Oudere kinderen kunnen door de komst van een meerling ook meer aandacht dan voorheen vragen. Naarmate de tijd verstrijkt ontstaat er meer routine in de verzorging van de baby’s. Het kan raadzaam zijn om tijdens de zwangerschap al contact op te nemen met de vereniging van meerlingouders.

Title: Vragen
Mocht u na het lezen van deze folder nog vragen hebben, uw gynaecoloog, verloskundige, verpleegkundige of huisarts is altijd bereid ze te beantwoorden.

Title: Algemene informatie Telefoonnummers
- Voor zwangeren is onze polikliniek/afdeling verloskunde op locatie Almelo bereikbaar op telefoonnummer bereikbaar: 088 708 44 16.

Title: De Meerlingentelefoon
Telefoonnummer: 088 633 75 46 Bereikbaar op maandag tot en met donderdag van 09.00 tot 17.00 uur

Title: Check uw dossier op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt. Het copyright en de verantwoordelijkheid voor deze folder berusten bij de Nederlandse Vereniging voor Obstetrie en Gynaecologie (NVOG)."
"Continentiepolikliniek, klinische opname droge bed training",page_0,"Title: Klinische droge bed training
Hallo_________________ , Omdat je mee gaat doen aan de Droge Bed Training van _______________ ben je _______dag __-__-__ om 16.00 uur welkom op de continentiepolikliniek van ZGT ziekenhuislocatie Hengelo. Routenummer 0.11 op de polikliniek kindergeneeskunde. Je maakt dan kennis met de kinderen die de training ook gaan volgen. Jij en je ouder(s) krijgen uitleg over de training, en je ontvangt het droge bed boek. Natuurlijk kun je ook vragen stellen. Dit alles duurt ongeveer een uur.

Title: De droge bedtraining gaat maandag
__-__-__ van start. Jij en je ouders/verzorgers zijn om 18.30 uur welkom op de kind- en tienerafdeling van ziekenhuislocatie Hengelo, routenummer 1.18, afdeling B1. De training wordt doorgenomen en we gaan de positieve oefeningen doen. Dit zijn oefeningen om de gewoonte van ‘uit bed en naar de wc gaan’ te leren. Je ouders/verzorgers gaan deze oefeningen dinsdagavond samen met je doen zodat wij nog wat aanwijzingen kunnen geven. Maandagnacht noemen we de intensieve nacht omdat je dan elk uur wakker wordt gemaakt om je blaas te trainen. Dinsdagochtend word je om 08.00 uur of eventueel eerder opgehaald door je ouder(s)/verzorger(s) zodat je naar school of huis kunt gaan. Om 18.30 uur wordt je samen met je ouder(s)/verzorger(s) terug verwacht op de kind- en tienerafdeling.

Title: Woensdag, donderdag en vrijdagochtend
halen je ouder(s)/verzorger(s) je om 08.00 uur of eventueel eerder op zodat je naar school of huis kunt gaan. Woensdag en donderdagavond kom je om 19.00 uur terug met je ouder(s)/verzorger(s). Zij doen dan de oefeningen met je. Vrijdagochtend is de training afgelopen. Je krijgt een belafspraak mee. De training wordt dan thuis vervolgd en duurt gemiddeld twaalf weken. Als je medicijnen voor het bedplassen gebruikt moet je deze veertien dagen voor de ziekenhuisopname niet meer innemen, omdat deze medicijnen de blaasfunctie verstoren. In het ziekenhuis zijn je ouders/verzorgers elke avond welkom tot ongeveer 20.00-20.30 uur. Liever geen broertjes en zusje mee. Wel je plaswekker, extra batterij voor de plaswekker en je (gelezen) droge bed boek meenemen!

Title: Tot slot
Deze folder betreft een algemene voorlichting en is bedoeld als extra informatie naast het gesprek met uw behandelend specialist/continentie poli. Bijzondere omstandigheden kunnen tot wijzigingen aanleiding geven. Dit zal altijd door uw behandelend specialist/continentiepolikliniek aan u kenbaar gemaakt worden. Heeft u na het lezen van deze folder nog vragen, dan kunt u op werkdagen contact opnemen met de continentiepolikliniek kinderen.

Title: Continentiepolikliniek kinderen
Wij zijn bereikbaar op alle dagen, behalve vrijdag: Telefoonnummer 088 708 31 20 of e-mail: plasenpoeppoli@zgt.nl

Title: Check het dossier van uw kind op MijnZGT
MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van het medisch dossier van uw kind inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij hebben klaargezet. Zie voor meer informatie de folder ‘MijnZGT machtiging voor ouders’."
