filename,page number,page text
Natriumarme producten,page_1,"Title: Kruiden(mengsels), specerijen en smaakmakers zonder zout
- Alle losse kruidenpoeders zoals kerriepoeder, knoflookpoeder, paprikapoeder, enzovoort. 
- Alle verse en gedroogde kruiden zoals peterselie, basilicum, bieslook, oregano, tijm, rozemarijn, laurierbladeren, kruidnagels, maggiplant, gember enzovoort. 
- Specerijen zoals spaanse pepers of lombok, cayennepeper, djahé, djinten, kardemon, ketoembar, laos, koenjit of kurkuma, sereh enzovoort. 
- Verstegen - Cajunkruiden natriumarm - Eikruiden natriumarm - Gehaktkruiden natriumarm - Kipkruiden natriumarm - Koek en speculaaskruiden natriumarm - Vleeskruiden natriumarm - Viskruiden natriumarm 
- Verstegen Pure specerijen - Jamaican Jerk - Ras el Hanout - Tandoori Masala - 5 Spices 
- Verstegen Original Spice Blends - Classic Blend voor Omelet - Dutch Blend voor Boerenkool - Dutch Blend voor Gehakt - Dutch Blend voor Hutspot - Dutch Blend voor Stoofvlees - Italian Blend voor Gehakt - Italian Blend voor Lasagne - Italian Blend voor Pasta - Java Blend voor Nasi/Bami - Mexican Blend voor Gehakt - Middle East Blend voor Kabab - Middle East Blend Couscous - New York Blend voor Hamburger - Ocean Blend voor Vis - Oriental Blend Poké Bowl - Sea Blend voor Zalm - Spicy Blend Mac & Cheese - Spicy Blend voor Chili con Carne - Spicy Blend voor Kip - Summer Blend voor Pastasalade - Tex-Mex Blend voor Burrito - Traditional Blend voor Kip Let op: Verstegen heeft ook normale kruiden en ‘gematigd zout’ kruiden. Deze zijn niet geschikt in verband met een hoger natriumgehalte. Ook de Verstegen pasta en pizzakruiden zonder zout toegevoegd bevat nog een forse hoeveelheid natrium. 
- Silvo - BBQ & Grillmix natriumarm - Gehakt kruidenmix natriumarm - Italiaanse Mix natriumarm - Kip kruidenmix natriumarm - Mexicaanse Mix natriumarm - Oriëntaalse Mix natriumarm 
- Kruidenbuiltjes (Honig), tomaat, vlees, kip 
- Euroma - Italiaanse kruiden - Kruidenboter kruiden - Mediterrane kruiden - Provençaalse kruiden 
- Euroma Original Spices by Jonnie Boer (verkrijgbaar bij Albert Heijn, Jumbo en Plus. Assortiment kan per supermarkt verschillen.) - Al-Andalus - Baharat - Carribean Spice - Chef’s gehaktbal - Chinese 5-Spices - Curry Madras - Funghi Trifolati - Garam Masala - Lemon Pepper - Picadillo - Ras-el-Hanout - Speculaaskruiden - Surinaamse roti - Thai Red Curry / Thai Green Curry - Vadouvan - Za’atar - Zwolsche Stoof 
- Euroma Wereldse Melanges in pot of zakje (verkrijgbaar bij Albert Heijn en Jumbo. Assortiment kan per supermarkt verschillen.) - Amerikaanse burgerkruiden - Amerikaanse cajunkruiden - Belgische mossel- en viskruiden - Franse ratatouille - Hollandse aardappelkruiden - Hollandse groentenkruiden - Hollandse mossel- en viskruiden - Hollandse ovengroente kruiden - Indische kipkruiden - Italiaanse gehaktkruiden - Marokkaanse coucouskruiden - Mexicaanse bonenkruiden - Mexicaanse tacokruiden - Portugese kipkruiden - Scandinavische kruiden voor de zalm - Thaise currykruiden

Title: Let op: sommige merken hebben zowel
een normale variant als een natriumarme variant van het product. Kijk altijd goed op de verpakking om zeker te weten dat u de natriumarme variant koopt."
Vochtbeperking,page_1,"Title: Tips bij een vochtbeperking
- Houd uw vochtgebruik zelf goed in de gaten en verdeel het goed over de dag. Als u bijvoorbeeld overdag iets minder drinkt, dan houdt u ’s avonds nog wat over om te kunnen drinken. 
- Gebruik kleine glazen en kopjes, zo kunt u het vocht beter over de dag verdelen en wat vaker een kleine portie gebruiken. 
- Nadat u iets gedronken heeft, kunt u uw kopje/glas met dezelfde hoeveelheid water vullen en dit in een maatbeker doen. Zo kunt u aan het einde van de dag precies zien hoeveel vocht u gebruikt heeft. 
- Bij dorstgevoel helpt het kauwen op kauwgom, zuigen op een zuurtje of ijsklontje, of het drinken van ongezoete dranken, zoals water en thee in plaats van gezoete dranken. 
- Door minder zout te gebruiken, krijgt u minder dorst. Ook zorgt zout ervoor dat u vocht vast houdt, daarom is het verstandig om uw zoutinname te beperken. 
- Fruit is dorstlessend, maar bevat ook vocht. Twee stuks fruit kunt u ‘vrij’ gebruiken. Wanneer u meer dan 2 keer per dag fruit wilt gebruiken dan rekent u per stuk extra fruit 100 ml vocht. Verdeel het fruit eventueel in stukjes of partjes en gebruik het over meer kleine porties per dag. 
- Neem uw medicijnen in met bijvoorbeeld een lepel vla of pap. Dit bevat veel minder vocht dan een glas water. Let wel op dat niet alle medicijnen ingenomen mogen worden met melkproducten. Raadpleeg zo nodig uw bijsluiter. 
- Een scheutje citroensap of een schijfje citroen in een glas water werkt dorstlessend. 
- Zoete snoepjes werken minder dorstlessend dan zuurtjes. 
- Snijd radijsjes doormidden en leg ze in de diepvries. Leg bij dorst een half, bevroren radijsje in de mond. Heel dorstlessend! 
- Ook in ‘vaste’ voedingsmiddelen (zoals brood of aardappelen) zit vocht. Dit hoeft u niet mee te tellen in uw vochtinname. 
- Er bestaan mondgels en sprays om de mond te bevochtigen. Deze zijn verkrijgbaar bij de apotheek. 
- Een vochtbeperking is moeilijk. Niet kunnen drinken waar u zin in heeft, vraagt veel discipline. Probeer afleiding te zoeken op moeilijke momenten. Het kan helpen wanneer u iets doet waar u uw handen bij nodig heeft of zoek afleiding door bijvoorbeeld iemand even te bellen of even naar buiten te gaan. 
- Drinken is vaak ook een sociale gebeurtenis. Wanneer u ergens op bezoek bent is het gezellig om samen iets te drinken. Familie en vrienden kunnen er op aandringen dat u meer drinkt, het kan dan voor u lastig zijn om voet bij stuk te houden. Leg aan bekenden uit hoeveel u mag drinken en waarom, vaak krijgt u dan meer begrip. 
- Handig is het om uw eigen kopjes, glazen en schaaltjes een keer te meten en op te schrijven hoeveel milliliter er in elk kopje/glas/schaaltje gaat.

Title: Inhoudsmaten
Inhoudsmaten ZGT Thuis Glas standaard 150 ml Kopje standaard 125 ml Schaaltje vla/yoghurt 150 ml Bakje appelmoes 100 ml IJsklontje 15 ml 1 stuk fruit 100 ml Vindt u het ondanks deze tips toch moeilijk om u aan uw vochtbeperking te houden, geeft dit dan aan bij uw verpleegkundige, arts of diëtist. Samen zoeken we dan naar een oplossing."
Eiwitvariatielijst,page_0,"Title: Eiwitvariatielijst
In deze folder vindt u meer informatie over het belang van eiwitten en de eiwitvariatielijst.

Title: Het belang van eiwitten
Iedere cel in ons lichaam bevat eiwitten. Voor onze spieren zijn ze zelfs het hoofdbestanddeel. Daarom zijn eiwitten de belangrijkste bouwstoffen voor het lichaam. Het is noodzakelijk voldoende eiwit binnen te krijgen om uw spiermassa zo goed mogelijk te behouden. Wanneer u voldoende eiwit eet, voorkomt u dat u uw eigen spieren gaat gebruiken als energiebron en ze afgebroken worden. Ook zorgt voldoende eiwit voor een beter behoud van de conditie, weerstand en gewichtsverlies op lange termijn. De gevolgen van onvoldoende eiwitten zijn spierzwakte, spierpijnen en minder kunnen bewegen, waardoor u weer minder energie kunt verbranden.

Title: Benodigde hoeveelheid eiwit
Het is belangrijk om elke dag minimaal 60 gram eiwit te eten, maar bij voorkeur zoveel als u dagelijks nodig heeft. Hoeveel dat is hangt af van uw lichaamslengte en hoeveelheid spiermassa. Als richtlijn kunt u aanhouden uw lengte in cm – 100. Wanneer u zwaar lichamelijk werk heeft of veel sport, moet u daar 10-15 gram bij optellen. Deze variatielijst kan u helpen om voldoende eiwitten te nemen en eiwitrijke keuzes te maken. Naast eiwitten is bewegen en krachttraining belangrijk om uw spiermassa in stand te houden.

Title: Variatielijst
Op de volgende pagina’s vindt u een variatielijst. Deze bevat diverse producten van verschillende fabrikanten. De producten zijn gerangschikt op hoeveelheid eiwitten per productgroep. De producten met de meeste eiwitten staan bovenaan en de producten met de minste eiwitten staan onderaan. Vanwege het enorme aanbod aan producten zal de lijst niet compleet zijn. Het is niet haalbaar om alle producten van alle fabrikanten in een lijst te verwerken.

Title: Etiketten en apps
De producten van een merk kunnen per smaak ook nog een andere hoeveelheid eiwit bevatten. Controleer altijd de voedingswaarde tabel op de verpakking van een product. U kunt ook gebruik maken van een app zoals ‘Mijn Eetmeter’ (voedingscentrum), ‘Food’ of ‘FatSecret’.

Title: Tips
Om aan voldoende eiwit te komen is het belangrijk dat u eiwitrijke voedingsmiddelen, zoals kaas, vleeswaren, vis of ei bij uw broodmaaltijden gebruikt. Daarnaast is het van belang dat u bij de warme maaltijd een stukje vlees, vis, kip of vleesvervanger neemt. Begin bij de warme maaltijd met het vlees, de vis, kip of vleesvervanger, zodat u die zeker binnen krijgt. Verder is het advies om drie tot vier keer per dag een zuivelproduct te gebruiken.

Title: Eigen eetpatroon
Het is de bedoeling dat u uw eigen eetpatroon ontwikkelt. Zoek naar uw mogelijkheden. Hieronder staat een dagmenu dat als voorbeeld kan dienen. Wanneer u elke anderhalf tot twee uur eet, kunt u met “gewone” voedingsmiddelen meestal uw eiwitbehoefte halen. Wees creatief en zoek naar variaties. Voorbeeld dagmenu 78 gram eiwit Eiwit ( in gram)

Title: 7.30 Ontbijt
2 volkoren beschuiten, dun besmeerd met halvarine 2 1 x magere vleeswaren, zoals kipfilet 3 1 x 30+ kaas 6

Title: 12.30 Lunch
1 snee bruin brood, dun besmeerd met halvarine 3 1 x magere vleeswaren 3"
Dikke darmonderzoek (klinisch),page_1,"Title: Avondmaaltijd
- Koffie, thee of heldere drank. 
- 1 pakje Nutridrink. 
- Eventueel heldere bouillon.

Title: Twee uur na avondmaaltijd
- 1 flesje magnesiumsulfaat (= 15 gr.) toevoegen aan een glas water. 
- 2 tabletten bisacodyl (= 2 x 5 mg.).

Title: In de avond
- Koffie, thee of heldere drank. 
- Eventueel Nutridrink. 
- Niets eten! Op de dag van het onderzoek: Vóór het onderzoek 
- Geen ontbijt! 
- Drink zonodig 1 kop thee.

Title: Ná het onderzoek
- Na de maaltijd 2 tabletten bisacodyl (= 2 x 5 mg.) innemen. N.B. Wanneer het onderzoek 's middags plaatsvindt, mag u als ontbijt en om 11 uur een licht beboterde beschuit en een kopje thee gebruiken. De eerste dagen na het onderzoek kan de ontlasting wit van kleur zijn."
Natriumbeperkt dieet,page_3,"Title: Jus en saus
Zonder zout bereide jus en sauzen, natriumarme jus en juspoeder, natriumarme sauspoeder, natriumarme tomatenpuree, natriumarme ketjap en natriumarme mayonaise. Jus en saus Juspoeder, kant-en-klaar sauzen, sauspoeder, piccalilly, ketjap, curry, slasaus, Worcestershiresauce, mayonaise, halvanaise, fritessaus, mosterd, sambal, ketchup, tomatenpuree en pikante sauzen zoals chilisaus. Groente Verse groente zonder zout bereid, natriumarme groente uit blik en glas en diepvriesgroente zonder toevoeging. Groente Groente met zout bereid, groenten uit blik of glas, zuurkool, diepvriesgroenten à la crème, augurken en zilveruitjes. Aardappelen en vervanging Alle soorten zonder zout, gebakken, gekookt of gefrituurd, puree, ovenfrites, spaghetti, macaroni, mie, mihoen, rijst en peulvruchten. Aardappelen en vervanging Alle soorten met zout bereid, kant-en-klaar gebakken frites, chips, aardappelschijfjes, aardappelen uit blik of glas, kant-en-klaar aardappelgerechten en peulvruchten uit blik of glas.

Title: Maaltijden kant- en klaar
Natriumarme maaltijden. Maaltijden kant- en klaar Alle overige kant-en-klaar maaltijden. Nagerechten Vla, pap, pudding, kwark, slagroom, zure room, ijs, bindmiddelen bijvoorbeeld: custard, griesmeel en maïzena. Nagerechten

Title: Fruit
Fruit, compote, vruchtenmoes en gedroogd fruit. Fruit Snoep, koek en snacks Zuurtjes, toffees, kauwgom, pepermunt, chocolade, ongezouten noten, ongezouten pinda’s, Japanse mix, koekjes, gebak, rozijnen en dadels. Snoep, koek en snacks Drop, snoep met zoethoutextract, gezouten pinda’s en borrelnootjes, zoutjes, chips, kant- en klaar snacks bijvoorbeeld: loempia’s, bitterballen, kroketten, bami- en nasiballen, hamburgers, kroepoek en olijven. Kruiden en specerijen Verse en gedroogde kruiden zoals: Bieslook, peterselie, selderij, knoflook, kervel, peper, laurier, kaneel, tijm, paprikapoeder, kummel, bonenkruid, nootmuskaat, mosterdpoeder, lavas, natriumarme gemengde kruiden, natriumarme Aromat, gemengde kruiden zonder toegevoegd zout. Kruiden en specerijen Keukenzout, knoflookzout, uienzout, selderijzout, zeezout, mineraalzout, zout met verlaagd natriumgehalte, vetsin, gemengde kruiden en specerijen met zout zoals kipkruiden, vleeskruiden, gehaktkruiden, barbecue-kruiden, Aromat en Maggi."
Flebografie,page_0,"Title: Flebografie
Uw behandelend specialist heeft u voor onderzoek van uw bloedvaten in uw arm of been verwezen naar de afdeling radiologie. Voor deze procedure wordt u opgenomen op een verpleegafdeling in het ziekenhuis. De opnameduur is afhankelijk van het onderzoek en behandeling en is vooraf met u besproken. De procedure vindt plaats op het OK complex.

Title: Belangrijk om te weten
Zwangerschap Röntgenstralen kunnen gevaarlijk zijn voor het ongeboren kind. Als u zwanger bent, of denkt te zijn, moet u dit voor het onderzoek melden. Overgevoeligheden Heeft u last van astma, hooikoorts of bronchitis, of bent u overgevoelig voor medicijnen, jodiumhoudende contrastvloeistof of andere stoffen, wilt u dit dan melden voor het onderzoek. Uw behandelend specialist heeft daar al met u over gesproken.

Title: Voorbereiding bij verminderde nierfunctie/ andere risicofactoren
Indien er sprake is van een verminderde nierfunctie, en/of in combinatie met risicofactoren wordt uw aanvraag doorgestuurd naar de contrastnefropathie polikliniek. Bij patiënten met een verminderde nierfunctie kan toediening van jodiumhoudende contrastmiddelen via de bloedbaan leiden tot een acute vermindering van nierfunctie, ook wel contrastnefropathie genoemd. Tijdens het polikliniekbezoek wordt uitleg gegeven over de eventuele te nemen voorzorgsmaatregelen. Hieronder valt het afspreken van een spoelschema met infuusvloeistof voor- en na de procedure, eventueel tijdelijk stoppen van specifieke medicijnen en controle van de nierfunctie 3 tot 7 dagen na de procedure.

Title: Dieet
- Tot 2½ uur voor het melden bij de gastenservice mag u nog een licht ontbijt gebruiken: 1 snee brood of 2 beschuiten met beleg. 
- 1 kop thee, koffie. Daarna mag u niet meer eten, drinken of roken.

Title: Kleding
Aangezien de procedure plaatsvindt op het OK complex is het niet toegestaan om tijdens de procedure een eigen pyjama te dragen. Van de verpleegkundige krijgt u bij uw opname een operatiejasje aan. Tijdens en de eerste uren na de procedure heeft u geen ondergoed aan. Mocht u snel last van koude voeten hebben, kunt u sokken meebrengen. Aangezien uw zuurstofgehalte in het bloed tijdens de procedure wordt gecontroleerd, vragen wij u nagellak/ kunstnagels van 1 hand te verwijderen. Sieraden kunt u het beste thuis laten."
Licht verteerbare voeding,page_2,"Title: Nagerechten
vla of pudding, pap, magere yoghurt of kwark, (alles zonder noten, krenten, et cetera), vruchtenmoes of compote. chocoladevla, gebakken nagerechten, pannenkoeken, flensjes, alle soorten ijs, vruchten- en watergruwel.

Title: Fruit
rijp fruit, zonder pit en schil (bijvoorbeeld peer, perzik, banaan, meloen) Indien u dit kunt verdragen: abrikoos, appel, appelmoes, zachte compote en vruchtensap. onrijp fruit, fruit met schil of pit (bessen, aardbeien, frambozen, ananas, grapefruit, druiven). citrusvruchten (sinaasappel, grapefruit). gedroogd en gekonfijt fruit (krenten, rozijnen, gember).

Title: Bindmiddelen
maïzena, custard, aardappelmeel, gelatine, puddingpoeder, griesmeel, tapioca, Bambix, Nutrix, Brinta, cornflakes, ricecrispies. gort, grutten, roggemeel, pannenkoekenmeel, cakemeel, muesli, cruesli.

Title: Kruiden en specerijen
Kaneel, peterselie, selderij, vanille, tomatenpuree. Met mate: azijn, citroensap, nootmuskaat. peper, kerrie, sambal, ketjap, tabasco, mosterd, piccalilly, kruidenazijn. Versnaperingen biscuit, lange vingers, kaneelbeschuit, eierkoek, ontbijtkoek ‘naturel’, cake ‘naturel’, pepermunt, zuurtjes, vruchtenkoekjes, schuimpjes, borstplaat, zoute stokjes, toast, soepstengels. pinda's, noten, chips, kaaskoekjes en andere zoutjes, worstjes, saté, gefrituurde snacks: frikandel, kroket, bitterbal, et cetera.

Title: Vragen
Heeft u na het lezen van deze folder nog vragen? Neem dan gerust contact op met de diëtist. Zij wil uw vragen graag beantwoorden. Afdeling diëtetiek ZGT Telefoonnummer: 088 708 32 20 Bereikbaar op werkdagen van 8.30 – 12.30 uur. E-mail: dietisten@zgt.nl"
Voedingsadviezen na correctie hernia diafragmatica,page_0,"Title: Voedingsadviezen na hernia diafragmatica
operatie U heeft een hernia diafragmatica operatie ondergaan (maagoperatie via kijktechniek tegen refluxziekte/anitreflux (kijk)operatie). Om goed te herstellen is het advies om gedurende twee weken na de operatie vloeibare en glad gemalen voeding te gebruiken. Dit is nodig om het herstel van het operatiegebied goed te bevorderen. Om het lichaam in goede conditie te houden, zo min mogelijk gewicht te verliezen en toch gevarieerd en smakelijk te kunnen eten, zijn in deze folder een aantal richtlijnen beschreven.

Title: Algemeen
- De voeding moet vloeibaar zijn of heel zacht, zonder harde stukjes. Dit kunt u doen door gerechten goed te mixen of te malen (een keukenmachine of staafmixer kan hierbij een handig hulpmiddel zijn). 
- Probeer voor voldoende afwisseling in de voeding te zorgen. Warm-koud, zoet-zuur, hartig-fris, enzovoort. 
- Probeer de voeding over de gehele dag te verdelen. In plaats van drie grote maaltijden kunt u beter vaker per dag iets eten/drinken. 
- Wanneer u last heeft van slijmvorming kan het soms helpen de eerste dagen na gebruik van zoete melkproducten de mond te spoelen. Ook kan het helpen onder het eten geregeld een slokje te drinken, bij voorkeur iets ‘zuurs’ zoals sinaasappelsap of citroenthee. Zure melkproducten zoals karnemelk of yoghurt geven vaak geen klachten. 
- Zorg bij verstopping voor genoeg vocht en vezels uit gemalen fruit (pruimenmoes), peulvruchten, grove bindmiddelen.

Title: Geschikte voedingsmiddelen
- melk, karnemelk, drinkyoghurt, chocolademelk, yoghurt, milkshake, kwark, vla, pap, pudding en andere melkproducten; 
- beschuitpap: beschuit met hete melk, suiker en kaneel ; 
- bouillon, soep, tomatensap; 
- appel- en vruchtenmoes, geprakte banaan, geperst fruit; 
- thee, koffie, limonade, vruchtensap, rozenbottelsiroop; 
- room- en waterijs.

Title: Warme maaltijd
Naar eigen inzicht kan een warme maaltijd gemaakt worden van vlees, vis of kip met groente en aardappelen. Voor het op smaak maken van de voeding kunt u gebruik maken van kruiden en specerijen, ui, tomaat, et cetera. U kunt alles malen in een keukenmachine en zo nodig verdunnen met bouillon of jus. Voorbeelden van gemalen gerechten die gemakkelijk te bereiden zijn: gehakt, gestoofde vis, aardappelpuree, diepvriesgroente (bijvoorbeeld spinazie), fijngemaakte stamppot, soep uit blik of pakje, peulvruchtensoep (bijvoorbeeld erwtensoep), kant en klare babyvoeding (potjes). Voorbeelden van menucombinaties die u kunt bereiden: 
- ham, koolraap, aardappelen, kaas (smeltkaas of korstloze kaas) en melk; 
- rijst met goulash, paprika, tomaat en bouillon; 
- gemalen rookworst, stamppot boerenkool en bouillon; 
- visragout, worteltjes, aardappelpuree en melk; 
- spaghetti bolognese met extra saus, paprika, ui en courgette; 
- kipragout, bietjes, aardappelen en bouillon; 
- bruine bonen met gehakt en extra saus, paprika, gezeefd, met appelmoes; 
- gemalen runderlapje, sperziebonen, aardappelen en jus; 
- rijst met gehakt in roomsaus, doperwten."
Natriumbeperkt dieet,page_5,"Title: Groente en fruit
1 portie groente zonder zout (200 g) 80 1 portie groente uit blik/glas (200 g) 375 1 schaaltje rauwkost (70 g) - 1 schaaltje appelmoes - 1 schaaltje compote - 1 stuk fruit -

Title: Boter, margarine, halvarine, olie, sauzen
1x roomboter, margarine en halvarine ongezouten - olie, alle soorten - azijn - 1 eetlepel mayonaise (20 g) 70 1 eetlepel fritessaus/slasaus (25 g) 140 1 eetlepel ketchup (25 g) 170 1 eetlepel curry (25 g) 155 1 theelepel mosterd (5 g) 70 1 theelepel natriumarme mosterd (5 g) -

Title: Dranken
1 kop thee - 1 kop koffie - 1 glas (light) frisdrank - 1 glas vruchtensap - 1 glas tomatensap (150 ml) 540

Title: Tussendoortjes
1 koekje (allerhande) 30 1 rijstwafel 10 1 appelflap 285 1 stukje banketstaaf 75 1 punt appelgebak 70 1 punt rijstevlaai/vruchtenvlaai 200 1 oliebol 230 1 appelbeignet 55 1 chocoladereep, melk (75 g) 55 1 chocoladereep, puur (75 g) 10 1 bonbon 5 1 pepermuntje/zuurtje - 1 roomijsje (2 bolletjes) 50 1 waterijsje - 1 klein zakje chips (30 g) 150 1 eetlepel gemengde noten, ongezouten (25 g) - 1 eetlepel gemengde noten, gezouten (25 g) 70 1 toastje 35 1 stukje camembert, paté voor 1 toastje 80 1 eetlepel salade (kant en klaar) 75 1 olijf 25 1 saucijzenbroodje 500 1 kroket 380 1 frikadel 810 1 loempia 915 1 bakje slaatje (150 g) 650 1 zoute haring (75 g) 825 1 zure haring (75 g) 615

Title: Overig
zout 1 g 400 1 afgestreken theelepel zout (5 g) 2000 Bron: NEVO (Nederlands voedingsstoffenbestand) 2016. Geraadpleegde datum 16-1-2019. Voorbeelddagmenu ‘natriumbeperkt dieet’ (2400mg natrium)

Title: Ontbijt
2 sneden volkoren of bruin brood 2 x 155 = 310 margarine of halvarine - 1x kaas 140 1x zoet beleg, bijv. jam - 1 beker melk of karnemelk 65 thee of koffie evt. met koffiemelk -

Title: In de loop van de morgen
thee of koffie - 1 portie fruit - Warme maaltijd zonder zout bereiden 1 portie vlees, vis of kip 70 jus - 1 ruime portie groente (200 g) 80 3-5 aardappelen of vervanging - 1 schaaltje yoghurt 65

Title: Tweede broodmaaltijd
3 sneden volkorenbrood of bruin brood 3 x 155 = 465 margarine of halvarine - 1x vleeswaren 140 1x kaas 140 1x zoet beleg - 1 beker melk of karnemelk 65 thee of koffie -

Title: In de loop van de avond
thee of koffie - 1 volkorenbiscuitje 30 1 portie fruit - Totaal: 1615 mg"
Gezonde voeding bij hart- en vaatziekten,page_1,"Title: Vetten en cholesterol
Vetten zijn een belangrijke energiebron voor het lichaam. Producten met vet leveren ook de in vet oplosbare vitamines A, D, E en K. Vetten zijn opgebouwd uit vetzuren. Cholesterol is een vetachtige stof die uw lichaam nodig heeft als bouwstof. Uw lever maakt het grootste deel van het cholesterol zelf. In twee gevallen kan cholesterol in uw bloed het risico op hart- en vaatziekten vergroten: als het cholesterolgehalte te hoog is en als de verhouding tussen de soorten LDL-cholesterol (slechte cholesterol) en HDL- cholesterol (goede cholesterol) scheef is. De verhouding tussen LDL- en HDL-cholesterol kunt u verbeteren door matig te zijn met verzadigd vet en verzadigd vet te vervangen door onverzadigd vet. Verzadigde vetzuren: deze verhogen het cholesterol. Ze komen voor in roomboter, margarine in wikkel, volvette kaas, volle melkproducten, vette vleessoorten, koekjes, chocolade, gebak en snacks. Onverzadigde vetzuren: deze verlagen het cholesterol. Ze komen veel voor in bijna alle soorten olie (bijvoorbeeld zonnebloemolie, maïsolie en olijfolie), dieethalvarine, noten en vette vis (bijvoorbeeld zalm en makreel bij voorkeur gestoomd, een uitzondering hierbij is paling). Verder heeft het cholesterol dat van nature in voedingsmiddelen zit ook nog een effect op het cholesterolgehalte. Producten die van nature cholesterol bevatten zijn bijvoorbeeld: eieren (maximaal drie eieren per week), orgaanvlees, paling en garnalen (maximaal één keer per veertien dagen). Producten die cholesterol wat doen verlagen: voedingsvezels in bijvoorbeeld volkorenproducten, groente en fruit, peulvruchten, maar ook haver. Ongefilterde koffie verhoogt het cholesterol. Gebruik dus het liefst gefilterde koffie. Indien u overgewicht heeft helpt afvallen ook om het cholesterolgehalte te doen dalen. Cholesterolverlagende producten met plantenstanolen of –sterolen zijn geschikt voor mensen met een licht verhoogd cholesterol of als aanvulling bij cholesterolverlagende medicijnen. Gemiddeld daalt cholesterol (LDL) met 10% bij een gebruik van ongeveer 2 gram per dag. De Europese Unie houdt een maximum aan van 3 gram plantstanolen of –sterolen aan per dag als veilige inname. Informeer eventueel bij een diëtist of uw specialst of het gebruik bij u is aan te raden.

Title: Overgewicht
Overgewicht is een risico voor het ontstaan van hart- en vaatziekten, omdat overgewicht de bloeddruk en het cholesterolgehalte verhoogt. Wanneer u meer energie met de voeding opneemt dan u nodig heeft, dan neemt het gewicht toe. Daarnaast is het belangrijk dat uw voeding in balans is. Er dient balans te zijn tussen uw inname aan voedingsstoffen, uw beweging en de hoeveelheid die u eet. U kunt bekijken met bijvoorbeeld de BMI en middelomtrekmeter of u een gezond gewicht heeft.

Title: Tips bij overgewicht
- Sla geen maaltijden over. 
- Wees zuinig met vet, suiker en alcohol. 
- Maak gebruik van caloriearme tussendoortjes. 
- Neem, om af te vallen, 60 minuten lichaamsbeweging per dag. 
- Verander uw eetpatroon in kleine stappen maar wel voor altijd en voorkom het jojo- effect."
Vena testicularis,page_0,"Title: Embolisatie van de vena testicularis (Dichtmaken van spataders rondom de balzak)
Uw behandelend specialist heeft u voor het dichtmaken (emboliseren) van spataders rondom de balzak verwezen naar de afdeling radiologie. Voor deze behandeling wordt u opgenomen op een verpleegafdeling in het ziekenhuis. De opnameduur is afhankelijk van de behandeling en is vooraf met u besproken. De behandeling vindt plaats op de OK. Op de dag van opname meldt u zich bij de gastenservice, receptie hoofdingang locatie Almelo. Datum en tijdstip wordt u per post toegestuurd.

Title: Belangrijk om te weten
Heeft u last van astma, hooikoorts of bronchitis, of bent u overgevoelig voor medicijnen, jodiumhoudende contrastvloeistof of andere stoffen, wilt u dit dan melden voor het onderzoek. Uw behandelend specialist heeft daar al met u over gesproken.

Title: Voorbereiding bij verminderde nierfunctie/ andere risicofactoren
Bij patiënten met een verminderde nierfunctie kan toediening van jodiumhoudende contrastmiddelen via de bloedbaan leiden tot een acute vermindering van nierfunctie, ook wel contrastnefropathie genoemd. Tijdens het polikliniekbezoek wordt uitleg gegeven over de eventuele te nemen voorzorgsmaatregelen. Hieronder valt het afspreken van een spoelschema met infuusvloeistof voor en na de behandeling, eventueel tijdelijk stoppen van specifieke medicijnen en controle van de nierfunctie 3 tot 7 dagen na de behandeling.

Title: Dieet
Tot een ½ uur voor het melden bij de gastenservice mag u nog een licht ontbijt of lunch gebruiken: 
- 1 snee brood of 2 beschuiten met beleg. 
- 1 kop thee, koffie. Daarna mag u niet meer eten, drinken of roken."
Pleinvue en Propofol sedatie,page_0,"Title: Coloscopie met Pleinvue voorbereiding bij
matige en diepe sedatie (Propofol) In deze folder vertellen wij u meer over de darmvoorbereiding die u moet uitvoeren voorafgaand aan het onderzoek.

Title: Vanaf drie dagen voor het onderzoek:
-U stopt met het eten van fruit met pitjes zoals: aardbeien, frambozen, bramen, druiven, kiwi en tomaat. Ook brood waar hele pitten/zaden in verwerkt zijn mag u tot na het onderzoek niet eten. Dit is om te voorkomen dat de endoscoop verstopt raakt tijdens het onderzoek. 
-Minder vezels eten:"
