,Document,Question,Answer,Question-Context Similarity,Answer-Context Similarity,LLM Score
24,"{'Plaveiselcelcarcinoom van de huid': {'Tripple B studie, patienteninformatie arm 1c carboplatin cyclofosfamide atezolizumab': {'Het verloop van de Carboplatin/Cyclofosfamide/Atezolizumab kuur, triple B': 'studie arm 1c U begint met een chemokuur. Deze kuur bestaat uit drie medicijnen. 1. Carboplatin 2. Cyclofosfamide 3. Atezolizumab', '1': '2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28', 'CC A A Wijze van toediening:': 'De medicijnen worden u toegediend via een infuus in een ader in uw hand of arm. Deze behandeling vindt plaats op dagbehandeling oncologie van ZGT. De toediening duurt ongeveer twee en een half uur. De kuur wordt afhankelijk van de bloeduitslagen om de vier weken gegeven.', 'Naast de algemene bijwerkingen kunnen de volgende specifieke bijwerkingen optreden:': '- Bij koorts boven de 38,5° moet u contact met ons opnemen. \n- Uw haar gaat uitvallen. Dit is van tijdelijke aard en begint meestal twee á drie weken na de eerste toediening. Haaruitval begint meestal met een pijnlijke hoofdhuid. Een machtiging voor een eventuele pruik kunt u vragen aan de oncologieverpleegkundige. \n- Cyclofosfamide kan klachten geven die lijken op een blaasontsteking. Het is daarom van belang dat u gedurende de eerste dagen na de toediening veel drinkt (anderhalf tot twee liter) \n- Resten cytostatica kunnen tot dag vijf in het lichaamsvocht (onder meer urine, ontlasting, sperma, en braaksel) aanwezig zijn. In het ziekenhuis krijgt u adviezen over hoe u hiermee om kunt gaan. \n- Atezolizumab kan gepaard gaan met late reacties. Zie de PIF van de triple B studie. Als u klachten krijgt die u niet vertrouwt mag u altijd contact met ons opnemen.'}}}","Wat moet ik doen als ik koorts heb boven de 38,5 graden?","Bij koorts boven de 38,5 graden moet u contact opnemen met uw zorgverlener.",0.005747126436781609,0.011363636363636364,90.0
25,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wanneer wordt u ontvangen en opgenomen op de electieve opname afdeling?,U wordt op werkdagen voor 11.30 uur ontvangen en opgenomen op de electieve opname afdeling.,0.017964071856287425,0.029940119760479042,100.0
26,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat gebeurt er als u na 11.30 uur naar de operatiekamer moet worden gebracht?,"Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid.",0.018072289156626505,0.07272727272727272,100.0
27,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat doet de verpleegkundige van de electieve opname afdeling als u na 11.30 uur naar de operatiekamer moet worden gebracht?,"De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is van uw opname en alle benodigde informatie heeft ontvangen.",0.03592814371257485,0.06470588235294118,100.0
28,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe worden uw eigendommen op de electieve opname afdeling bewaard?,Uw eigendommen worden in een zwarte opbergbak gestickerd met uw naam en naar de juiste afdeling gebracht.,0.011976047904191617,0.03614457831325301,98.0
29,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat kunt u doen met uw eigendommen na de operatie?,Na de operatie kunt u de zwarte bak met uw eigendommen zelf of in uw bijzijn laten uitpakken door de gastvrouw of verpleegkundige van de afdeling.,0.0,0.029411764705882353,90.0
30,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat is Rituximab?,Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non-Hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL).,0.0,0.029787234042553193,100.0
31,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Welke cellen worden aangepakt door Rituximab?,Rituximab is erop gericht de ontspoorde B-lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.,0.0,0.03829787234042553,90.0
32,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe wordt Rituximab toegediend?,Rituximab wordt toegediend via een infuus in een ader in uw arm of hand op de dagbehandeling oncologie van ZGT.,0.0,0.025423728813559324,100.0
33,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat zijn mogelijke bijwerkingen van Rituximab?,"Mogelijke bijwerkingen van Rituximab zijn een overgevoeligheidsreactie, bacteriële of virale infecties en veranderingen in uw bloedplaatjes en witte bloedlichaampjes.",0.0,0.02100840336134454,100.0
34,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe kunt u contact opnemen met ZGT voor vragen of klachten?,"U kunt contact opnemen met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige via de dagbehandeling oncologie ZGT of buiten kantoortijden via afdeling 5 west/oncologie.",0.0,0.04602510460251046,90.0
