,Document,Question,Answer,Question-Context Similarity,Answer-Context Similarity,LLM Score
25,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat gebeurt er als ik na 11.30 uur naar de operatiekamer moet worden gebracht?,"Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: 
- dat u wacht op uw behandeling of operatie 
- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. 
- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.",0.018072289156626505,0.19642857142857142,100.0
26,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe kan ik mijn eigendommen meenemen naar de operatiekamer?,"- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. 
- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.",0.0,0.13855421686746988,95.0
27,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat moet ik doen met mijn waardevolle spullen?,Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.,0.006060606060606061,0.09090909090909091,95.0
28,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Waar kan ik terecht met vragen na het lezen van deze folder?,Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.,0.005952380952380952,0.06666666666666667,96.0
29,"{'Koolhydraat variatielijst diabetes mellitus': {'Opname electieve opname afdeling (EOA)': {'Electieve opname afdeling (EOA)': 'Welkom op de electieve opname afdeling (EOA) van het ZGT. Op de EOA wordt u voorbereid op uw operatie of behandeling. In deze folder leest u daar meer over. Op de electieve opname afdeling wordt u voor uw behandeling of operatie ontvangen en opgenomen.', 'Tot 11.30 uur': 'De electieve opname afdeling is op werkdagen geopend tot 11.30 uur. U wordt ontvangen en opgenomen om u klaar te maken voor de behandeling of operatie. Vanuit de electieve opname afdeling wordt u naar de operatiekamer gebracht.', 'Na 11.30 uur': 'Als u na 11.30 uur naar de operatiekamer moet worden gebracht, dan gebeurt dit vanuit de afdeling 5 noord, 5 zuid of 4 zuid. De verpleegkundige op de electieve opname afdeling informeert u hierover. De verpleegkundige zorgt ervoor dat de verpleegkundige van afdeling 5 noord, 5 zuid of 4 zuid op de hoogte is: \n- dat u wacht op uw behandeling of operatie \n- dat uw opnamegesprek tegen die tijd heeft plaatsgevonden. \n- Dat alle informatie correct en volledig wordt overgedragen aan de verpleegkundige van de afdeling 5 noord, 5 zuid of 4 zuid.', 'Praktische voorbereiding': '- U wordt gevraagd uw eigendommen in een zwarte opbergbak te leggen. Deze bak wordt gestickerd met uw naam en naar de juiste afdeling gebracht. \n- Na de operatie komt de zwarte bak met uw eigendommen bij u op de kamer. U kunt de opbergbak zelf of in uw bijzijn, uit laten pakken door de gastvrouw of verpleegkundige van de afdeling.', 'Waardevolle spullen thuis laten': 'Voor uw en onze veiligheid vragen wij u waardevolle eigendommen niet mee te nemen naar het ziekenhuis. U kunt uw waardevolle spullen ook meegeven aan de persoon die u naar het ziekenhuis brengt.', 'Vragen': 'Heeft u na het lezen van deze folder nog vragen? U kunt uw vragen stellen aan de verpleegkundige van de electieve opname afdeling bij uw ontvangst en opname.', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe kan ik mijn medisch dossier inzien?,"MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.",0.012121212121212121,0.13253012048192772,85.0
30,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat is Rituximab en waarvoor wordt het gebruikt?,Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL).,0.0,0.04291845493562232,
31,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe werkt Rituximab?,Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.,0.004291845493562232,0.05150214592274678,100.0
32,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Hoe wordt Rituximab toegediend?,Rituximab wordt toegediend via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT.,0.0,0.0425531914893617,100.0
33,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Wat zijn mogelijke bijwerkingen van Rituximab?,"Mogelijke bijwerkingen van Rituximab zijn onder andere een overgevoeligheidsreactie, bacteriële of virale infecties en veranderingen in bloedplaatjes en witte bloedlichaampjes.",0.0,0.02100840336134454,100.0
34,"{'Dagopname bij kinderen': {'Rituximab, oncologiepolikliniek': {'Rituximab': 'Uw behandelend specialist heeft u een behandeling met Rituximab voorgesteld. Rituximab is een geneesmiddel dat gebruikt wordt voor de behandeling van Non- hodgkinlymfoom (NHL) en chronische lymfatische leukemie (CLL). Rituximab kan alleen gegeven worden of in combinatie met andere geneesmiddelen (chemotherapie). Uw specialist of verpleegkundige informeert u over het behandelschema. Deze folder is bedoeld als aanvulling op de informatie die u van hen ontvangt.', 'Hoe werkt Rituximab?': 'B-lymfocyten zijn een bepaald type witte bloedcellen die zijn betrokken bij CLL en NHL. Rituximab is erop gericht de ontspoorde B- lymfocyten te herkennen en daar aan te binden zodat de B-lymfocyt door het eigen afweersysteem kan worden vernietigd.', 'Wijze van toediening': 'We dienen Rituximab toe via een infuus in een ader in uw arm of hand. De behandeling vindt plaats op de dagbehandeling oncologie van ZGT. Voordat we het infuus toedienen, krijgt u medicatie om mogelijke reacties op Rituximab te voorkomen. Het eerste infuus duurt ongeveer vier tot vijf uur, latere toedieningen zijn doorgaans korter als u het middel goed verdraagt. Indien u ook chemotherapie krijgt, komt daar afhankelijk van de combinatie nog ruim een uur bij. Meestal is de toediening eens per drie weken of eens per twee à drie maanden.', 'Mogelijke bijwerkingen': '- Overgevoeligheidsreactie. De kans is het grootst bij de eerste toediening en is te herkennen aan onder andere jeukende huiduitslag, moeilijk ademhalen, pijn op de borst of lage bloeddruk. Om de kans hierop te verminderen dienen we u van tevoren paracetamol, dexamethason en clemastine (Tavegil®) toe. Van clemastine (Tavegil®) kunt u wat slaperig worden, en daarom mag u op deze dag niet autorijden; \n- Bacteriële of virale infecties; \n- Veranderingen van bloedplaatjes en witte bloedlichaampjes in uw bloed. Uw bloed wordt regelmatig gecontroleerd.', 'Waarschuwingen': 'Neem contact met ons op: \n- Als u koorts krijgt boven de 38,5°; \n- Als u klachten krijgt die u niet vertrouwt.', 'Vragen': 'Heeft u na het lezen van deze informatie nog vragen, neem dan contact op met uw behandelend specialist, verpleegkundig specialist of oncologieverpleegkundige. Dagbehandeling oncologie ZGT: \n- 088 708 35 64 Buiten kantoortijden via afdeling 5 west/oncologie: \n- 088 708 34 20', 'Check uw dossier op MijnZGT': 'MijnZGT is het patiëntenportaal van ZGT. U kunt op MijnZGT via uw computer, tablet of mobiel delen van uw medisch dossier inzien, persoonlijke gegevens checken, of bijvoorbeeld vragenlijsten invullen die wij voor u hebben klaargezet. Kijk voor meer informatie op: zgt.nl/mijnzgt.'}}}",Waar moet ik op letten tijdens het gebruik van Rituximab?,"U moet contact opnemen met uw behandelend specialist als u koorts krijgt boven de 38,5° of klachten krijgt die u niet vertrouwt.",0.0,0.02531645569620253,95.0
